2023-12-21 18:12:865 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:110 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:681 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:798 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:989 INFO  ManageBrowser :46 - Selecting BMW in makes dropdown : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> id: makes]
2023-12-22 11:12:96 INFO  ManageBrowser :51 - Selecting 420d in models dropdown : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> id: models]
2023-12-22 11:12:190 INFO  ManageBrowser :56 - Selecting NSW - All in location dropdown : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> id: locations]
2023-12-22 11:12:280 INFO  ManageBrowser :61 - Selecting $60,000 in price dropdown : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> id: priceTo]
2023-12-22 11:12:537 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:652 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (3ac009aa820bc7c88d8fcb9d16632fce)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:980 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:584 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:110 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:327 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:480 INFO  ManageBrowser :46 - Selecting Honda in makes dropdown : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> id: makes]
2023-12-22 11:12:787 INFO  ManageBrowser :51 - Selecting Accord in models dropdown : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> id: models]
2023-12-22 11:12:885 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> id: locations]
2023-12-22 11:12:995 INFO  ManageBrowser :61 - Selecting $70,000 in price dropdown : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> id: priceTo]
2023-12-22 11:12:561 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:624 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (eb18b72d2cb64cba9c6638be1714ec83)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:33 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:139 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:86 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:362 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:538 INFO  ManageBrowser :46 - Selecting Kia in makes dropdown : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> id: makes]
2023-12-22 11:12:670 INFO  ManageBrowser :51 - Selecting Carnival in models dropdown : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> id: models]
2023-12-22 11:12:769 INFO  ManageBrowser :56 - Selecting VIC - Northern in location dropdown : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> id: locations]
2023-12-22 11:12:865 INFO  ManageBrowser :61 - Selecting $50,000 in price dropdown : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> id: priceTo]
2023-12-22 11:12:813 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:888 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (360549104f7e7ed048ef01e81b652d91)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:273 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:921 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:282 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:519 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:650 INFO  ManageBrowser :46 - Selecting Suzuki in makes dropdown : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> id: makes]
2023-12-22 11:12:768 INFO  ManageBrowser :51 - Selecting Ignis in models dropdown : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> id: models]
2023-12-22 11:12:852 INFO  ManageBrowser :56 - Selecting WA - Perth in location dropdown : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> id: locations]
2023-12-22 11:12:943 INFO  ManageBrowser :61 - Selecting $90,000 in price dropdown : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> id: priceTo]
2023-12-22 11:12:489 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:566 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (c61840e6dabbbb70cf52922af5248ac9)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:80 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:509 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:109 INFO  ManageBrowser :44 - Clicking on search cars option in buy + sell menu : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //a[text()='Search Cars']]
2023-12-22 11:12:290 INFO  ManageBrowser :40 - Getting welcome text from New and Used car Search page : New & Used Car Search - carsguide
2023-12-22 11:12:558 INFO  ManageBrowser :46 - Selecting Volvo in makes dropdown : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> id: makes]
2023-12-22 11:12:816 INFO  ManageBrowser :51 - Selecting EX30 in models dropdown : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> id: models]
2023-12-22 11:12:891 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> id: locations]
2023-12-22 11:12:966 INFO  ManageBrowser :61 - Selecting $100,000 in price dropdown : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> id: priceTo]
2023-12-22 11:12:242 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:273 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (5969238203ca66698080cadbdc68bb67)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:524 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:891 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:442 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:445 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:532 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:709 INFO  ManageBrowser :46 - Selecting Audi in makes dropdown : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> id: makes]
2023-12-22 11:12:814 INFO  ManageBrowser :51 - Selecting A1 in models dropdown : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> id: models]
2023-12-22 11:12:888 INFO  ManageBrowser :56 - Selecting NT - South in location dropdown : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> id: locations]
2023-12-22 11:12:36 INFO  ManageBrowser :61 - Selecting $40,000 in price dropdown : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> id: priceTo]
2023-12-22 11:12:909 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:965 INFO  ManageBrowser :29 - Getting error message when criteria was not matching: [[ChromeDriver: chrome on windows (14b87085290d754386febe682da82d52)] -> xpath: //h1[@class='noResultsContent--h1Text']]
2023-12-22 11:12:158 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:747 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:474 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:480 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:575 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:760 INFO  ManageBrowser :46 - Selecting BMW in makes dropdown : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> id: makes]
2023-12-22 11:12:969 INFO  ManageBrowser :51 - Selecting 420d in models dropdown : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> id: models]
2023-12-22 11:12:51 INFO  ManageBrowser :56 - Selecting NSW - All in location dropdown : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> id: locations]
2023-12-22 11:12:120 INFO  ManageBrowser :61 - Selecting $60,000 in price dropdown : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> id: priceTo]
2023-12-22 11:12:743 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:799 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (2de32a495cbe87b4daac6197d9eba890)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:888 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:433 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:617 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:620 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:722 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:876 INFO  ManageBrowser :46 - Selecting Honda in makes dropdown : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> id: makes]
2023-12-22 11:12:994 INFO  ManageBrowser :51 - Selecting Accord in models dropdown : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> id: models]
2023-12-22 11:12:66 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> id: locations]
2023-12-22 11:12:146 INFO  ManageBrowser :61 - Selecting $70,000 in price dropdown : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> id: priceTo]
2023-12-22 11:12:84 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:130 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (0bf537197470db49f1f6c0b67d8f3bad)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:398 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:115 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:256 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:258 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:294 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:522 INFO  ManageBrowser :46 - Selecting Kia in makes dropdown : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> id: makes]
2023-12-22 11:12:610 INFO  ManageBrowser :51 - Selecting Carnival in models dropdown : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> id: models]
2023-12-22 11:12:680 INFO  ManageBrowser :56 - Selecting VIC - Northern in location dropdown : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> id: locations]
2023-12-22 11:12:759 INFO  ManageBrowser :61 - Selecting $50,000 in price dropdown : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> id: priceTo]
2023-12-22 11:12:950 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:984 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (e6562f38373d5471e97b3a5a72c42305)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:138 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:540 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:773 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:775 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:811 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:45 INFO  ManageBrowser :46 - Selecting Suzuki in makes dropdown : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> id: makes]
2023-12-22 11:12:135 INFO  ManageBrowser :51 - Selecting Ignis in models dropdown : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> id: models]
2023-12-22 11:12:215 INFO  ManageBrowser :56 - Selecting WA - Perth in location dropdown : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> id: locations]
2023-12-22 11:12:290 INFO  ManageBrowser :61 - Selecting $90,000 in price dropdown : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> id: priceTo]
2023-12-22 11:12:124 INFO  ManageBrowser :66 - Clicking on Find My Next Car button : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //input[@id='search-submit']]
2023-12-22 11:12:177 INFO  ManageBrowser :24 - Getting title of the page and verifying the make name : [[ChromeDriver: chrome on windows (d84ffbd382721d29dc65d539f9bdefdf)] -> xpath: //h1[@class = 'h1Text search--title']]
2023-12-22 11:12:394 INFO  ManageBrowser :33 - Chrome Browser Launch .....
2023-12-22 11:12:750 INFO  ManageBrowser :39 - Mouse hovering on buy + sell : [[[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']], [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[@class = 'uhf-top']]]
2023-12-22 11:12:80 INFO  ManageBrowser :49 - Clicking on used option in buy + sell menu : [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //a[text()='Used']]
2023-12-22 11:12:83 INFO  ManageBrowser :41 - Getting welcome text
2023-12-22 11:12:233 INFO  ManageBrowser :42 - Getting welcome text from New and Used Car For Sale : [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> xpath: //h1[normalize-space()='Used Cars For Sale']]
2023-12-22 11:12:359 INFO  ManageBrowser :46 - Selecting Volvo in makes dropdown : [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> id: makes]
2023-12-22 11:12:507 INFO  ManageBrowser :51 - Selecting EX30 in models dropdown : [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> id: models]
2023-12-22 11:12:578 INFO  ManageBrowser :56 - Selecting ACT - All in location dropdown : [[ChromeDriver: chrome on windows (dcb53d9db68ad95cf8590c0c0b90623d)] -> id: locations]
